created_at,id,full_text,lang,retweet_count,favorite_count
Tue Feb 20 15:31:17 +0000 2018,965972131967315968,"@_Michellima_ maldição, pq minha meta era tirar carta, alugar um carro e fazer riqueza em bauru (q tbm n tem uber)",pt,0,0
Tue Feb 20 15:28:59 +0000 2018,965971553727995905,"RT @celamoraex: evitem brigas com a mãe de vcs qnd ela começar a falar respire fundo e diga:

Lindíssima falou tudo.",pt,0,0
Tue Feb 20 15:28:03 +0000 2018,965971315483082753,@1999_dclma ain q bom ler isso migsss,pt,0,0
Tue Feb 20 05:43:42 +0000 2018,965824259191910400,"a dupla polonesa dançou lana del rey no gelo mas não supera a dupla da Itália, gogo itaaa",pt,0,1
Tue Feb 20 02:51:59 +0000 2018,965781044510253056,"@scarlethobi amiga, tá no lucro, meus avós moram no mesmo bairro que eu e eles dão um total de 0 dinheiros pra mim",pt,0,0
Tue Feb 20 02:46:52 +0000 2018,965779756892479488,"RT @uebrisei: ou vc conta
ou eu descubro",pt,0,0
Tue Feb 20 02:45:05 +0000 2018,965779310870237184,@scarlethobi eu mesma quando abri minha poupança,pt,0,0
Sun Feb 18 21:35:41 +0000 2018,965339058418475011,EU MESMA https://t.co/Oe9Ha9QHn7,pt,0,2
Sun Feb 18 21:34:24 +0000 2018,965338735171825664,@1999_dclma tristíssima falou tudo,pt,0,1
Sun Feb 18 17:21:58 +0000 2018,965275209371709440,@nimbussx te amo Guilherme tô quase te patrocinando para tu n sair do tt,pt,0,0
Sun Feb 18 17:19:23 +0000 2018,965274558608674816,@scarlethobi simmm,und,0,0
Sun Feb 18 17:19:15 +0000 2018,965274523674259457,RT @aleolivra: teve uma certa hora da madrugada que jesus sussurrou bem assim no meu ouvido: na boa kkkkkk tu só faz merda,pt,0,0
Sun Feb 18 17:18:30 +0000 2018,965274337153572864,ultimamente cheguei a conclusão de que meu emocional é uma criança de 3 anos que come terra e não reconhece um não,pt,0,3
Sun Feb 18 03:07:17 +0000 2018,965060121595346944,"meu vô chegou às 11 da noite com 5 quilos de costela para assar, surpresa mas não desapontada",pt,0,0
Sun Feb 18 03:02:55 +0000 2018,965059020829659137,pqqqqqqq o horário de verão terminou??? aaaaaaaa sdd lindo maravilhoso volte sempre,pt,0,3
Sun Feb 18 03:01:40 +0000 2018,965058707322228738,meu maior medo https://t.co/P0egg9tVhh,pt,0,4
Sun Feb 18 03:01:21 +0000 2018,965058626070163456,@nimbussx vc é topssimo xuspiano,pt,0,1
Sun Feb 18 03:01:06 +0000 2018,965058563361132545,"@nimbussx Guilhermeeee, só uso o twitter para ver suas postagens",pt,0,0
Sun Feb 18 02:57:36 +0000 2018,965057685073866753,@jaomarx aaaaaaaaaaa,und,0,1
Sat Feb 17 17:11:53 +0000 2018,964910283482333186,RT @luscas: já te superei sim mas se eu te ver na rua eu choro,pt,0,0
Sat Feb 17 13:02:05 +0000 2018,964847418444517377,"@sayu_mar estou assistindo hello my twenties e com medo de ir morar em república, já cansei e nem fui",pt,0,0
Fri Feb 16 21:29:44 +0000 2018,964612786880962565,@nimbussx é só uma desculpa para não procurar emprego integral,pt,0,0
Fri Feb 16 21:28:45 +0000 2018,964612537928093696,RT @nimbussx: eu acho engraçado que atualmente a gente só faz faculdade por vaidade né pq é obvio que a gente nao vai arrumar emprego,pt,0,0
Fri Feb 16 21:28:30 +0000 2018,964612474996690945,"RT @Veado_Hater: eu adoro o meme ""lindissima falou tudo"" pq é um meme que levanta a auto-estima das pesssoa

não é todo dia que a gente esc…",pt,0,0
Fri Feb 16 10:46:03 +0000 2018,964450796795564032,aparentemente eu só queria seguir as regras da dua lipa mas pelo visto nem ela segue então está difícil,pt,0,0
Fri Feb 16 03:51:56 +0000 2018,964346580538073088,RT @keilaaas: nao eu só queria que ela seguisse o plano https://t.co/k02ZqhwCEu,pt,0,0
Fri Feb 16 03:51:13 +0000 2018,964346402338844676,"@scarlethobi ai vc fica ""nossa q coisa fofa"" e a mente tá dizendo ""mexe sua perna, jeovana, mexeeeee q tá incomodado""",pt,0,0
Fri Feb 16 03:49:06 +0000 2018,964345871029608448,@goghschild boa noite migs,pt,0,0
Fri Feb 16 03:49:00 +0000 2018,964345842831212546,"@goghschild eu não sei se vc vai ler isso, mas eu gostaria que vc soubesse q tô aqui lendo tudo e que acho uma baboseira vc pensar assim, tudo tem seu tempo, o que for pra ser será, digo isso sempre pra mim, já que normalmente me sinto um lixo e é isso que as pessoas diriam pra mim.",pt,0,1
Fri Feb 16 03:43:06 +0000 2018,964344360149057541,vocês acharam que eu não ia me expor hoje?,pt,0,0
Fri Feb 16 03:42:13 +0000 2018,964344138551431168,chorando em gay's language (ata) pelas merdas da vida,pt,0,0
Fri Feb 16 03:40:56 +0000 2018,964343814457569281,"@_bluuz_ eu tinha deixado sem, mas vc demorou, n posso me comprometer rsrs",pt,0,1
Fri Feb 16 01:05:53 +0000 2018,964304793161302016,eu me escondendo dos meus cachorros https://t.co/m5fAz6viwb,pt,0,0
Fri Feb 16 01:01:53 +0000 2018,964303786729721858,"eu tô arrumando minhas malas faz uns dois dias, pq eu paro no meio do caminho pra ficar fazendo looks 

white people problems",pt,0,1
Fri Feb 16 00:55:58 +0000 2018,964302296694837248,@_bluuz_ isso foi um rsrsrs,pt,0,1
Fri Feb 16 00:55:38 +0000 2018,964302215929323521,@_bluuz_ pois dê agsiabaa,pt,0,1
Fri Feb 16 00:54:17 +0000 2018,964301875339255810,@nimbussx na nossa né,pt,0,0
Thu Feb 15 23:22:22 +0000 2018,964278743136120833,@nimbussx Guilherme sua testa é grande quero escrever usp audiovisual nela,pt,0,1
Thu Feb 15 23:22:02 +0000 2018,964278659120017408,@nimbussx quanto ódio e rancor dessa escola,pt,0,0
Thu Feb 15 23:20:56 +0000 2018,964278382514114561,"usp: a
eu: cala boca sua elitista do caralho

unesp: a
eu: lindíssima falou tudo",pt,0,4
Thu Feb 15 15:22:44 +0000 2018,964158041162690561,@sayu_mar marcela n posso dar rt mas sinto a mesma coisa,pt,0,1
Thu Feb 15 04:33:51 +0000 2018,963994742852935680,"RT @wwwmlna: homens: oi

eu: oi 

mulheres: oi

eu: oi 

cachorro : ~silêncio 

eu : ONTI MODEUSO COMO VOCE ESTÁ VC TÁ PRECISANDO DE ALGUMA…",pt,0,0
Thu Feb 15 04:31:48 +0000 2018,963994228358615040,RT @luscas: q valentines day o q porra aqui eh quarta feira de cinzas,pt,0,0
Tue Feb 13 22:12:25 +0000 2018,963536362757672965,@Leo_Stocco vai dizer que vc nunca sentiu isso? kkkkkk,pt,0,0
Tue Feb 13 21:24:26 +0000 2018,963524287352197122,@nimbussx que invejaaaa,pt,0,0
Tue Feb 13 19:21:40 +0000 2018,963493394457776128,RT @amandalefou: minha gente e essa festinhe de carnaval que o tema era memes? KKKKKKKKKKKKKK https://t.co/qT37Kbockh,pt,0,0
Tue Feb 13 11:56:56 +0000 2018,963381473792413696,"meu medo ultimamente é começar a gostar de kpop e não parar de compartilhar coisas de kpop igual os fãs deles fazem

pas",pt,0,2
Tue Feb 13 01:31:10 +0000 2018,963223994643238912,admita que você trata seu irmão mal mas ele é o único que pega papel higiênico pra você quando você está no banheiro,pt,0,0
Tue Feb 13 01:25:44 +0000 2018,963222627442679809,fazer cocô durinho depous de uma semana de diarreia traz um sentimento de satisfação e superação,pt,0,0
Tue Feb 13 01:22:12 +0000 2018,963221735653900289,"RT @wwwmlna: eu com 12 anos : ""mãe esconde esse absorvente ninguém pode saber q eu tô menstruada "" 

eu hoje quando tô menstruada e alguém…",pt,0,0
Tue Feb 13 01:18:30 +0000 2018,963220806183550977,RT @OnlinePraVcs: Como eu sinto minhas mãos quando eu tenho unha / Como eu me sinto quando nao tenho unha https://t.co/wOBS1Tdsl3,pt,0,0
Sat Feb 10 11:07:11 +0000 2018,962281790676328448,eu tô sentindo um ódio puro e genuíno pq tô sentindo que vou perder esse ônibus,pt,0,0
Sat Feb 10 11:05:59 +0000 2018,962281487918927878,"o ônibus é 9:30

o plano era sair 9:05

9:05 e minha mãe tá tomando banho",pt,0,0
Sat Feb 10 10:25:56 +0000 2018,962271409463586817,@sayu_mar prefiro meu sudoeste paulista,pt,0,0
Sat Feb 10 03:30:27 +0000 2018,962166848765775872,"meus conceitos sobre bauru:

quente
cerrado
árvores que pegam fogo sozinhas
oeste paulista
nível de erosão maior no solo
longe de tudo

mas tem Unesp",pt,0,3
Sat Feb 10 03:27:14 +0000 2018,962166038652706816,"eu fico tristíssima quando uma carro alegórico quebra pq tipo os caras se preparam o ano todo para dar ruim na hora do desfile

abençoada seja a empilhadeira",pt,0,3
Sat Feb 10 03:25:05 +0000 2018,962165497457446912,@sayu_mar Marcela vc vai apanhar,pt,0,0
Fri Feb 09 23:06:50 +0000 2018,962100508336033792,@gabri_lla eu tbm compreiiiiii aaaaaaaaaa,pt,0,1
Thu Feb 08 03:03:52 +0000 2018,961435383761338369,@nimbussx E AINDA TEM QUE PAGAR UM MONTAO DE IMPOSTO PRO ESTADO,pt,0,0
Thu Feb 08 03:03:36 +0000 2018,961435313628483584,@nimbussx malditas estradas privadas,es,0,0
Thu Feb 08 03:02:39 +0000 2018,961435075345895424,"@_bluuz_ apesar que desisti dps que passei pq presenciei animais quebrados e entrei em estado de choque, então nem foi tão perdido assim",pt,0,1
Thu Feb 08 03:01:28 +0000 2018,961434777969717248,"@_bluuz_ ei achava um bicho de 7 cabeças, mas a Unesp tem 30 questões de linguagens, 30 de humanas e resta 30 de cálculos e ciências da natureza, ou seja bem pouco

então se você é boa em linguagens e humanas, só vai que é sucesso",pt,0,1
Thu Feb 08 02:59:58 +0000 2018,961434403221143552,"@_bluuz_ miga, eu passaria em med vet, não fiz pq achei concorrido mas minha nota foi mais alta, então só vai",pt,0,1
Thu Feb 08 02:57:05 +0000 2018,961433676553904128,"@nimbussx vi que vai ficar para ir de carro cerca de 190 reais só a ida, isso é bem triste",pt,0,0
Thu Feb 08 02:56:00 +0000 2018,961433403739574272,"@sayu_mar ainda, miga

ainda",pt,0,1
Wed Feb 07 20:01:04 +0000 2018,961328981516709888,@gabri_lla ela vivência essas coisas de vestibulares mais que eu,pt,0,1
Wed Feb 07 20:00:40 +0000 2018,961328883009294336,"@gabri_lla e é, quando não está puta e estressada aduanahshs",pt,0,1
Wed Feb 07 18:09:43 +0000 2018,961300959401046018,RT @luisabye: esse foi o trote mais cruel q eu ja ouvi falar https://t.co/sf9bFZecuN,pt,0,0
Wed Feb 07 15:52:58 +0000 2018,961266546143322112,"zoeira de pobre: tocar a campainha e sair correndo

zoeira de rico: chegar de helicóptero em jogo de futebol

zoeira de bilionário: mandar um carro pro espaço com um manequim astronauta

boa tarde",pt,0,1
Wed Feb 07 15:32:36 +0000 2018,961261419437142016,"recebi a capa de bixo unesp jornalismo

mãe: manda essa capa aí pra mim que eu quero usar

eu: mas você não é bixo

mãe: mas sou mãe de bixo, deveria ter capa pra mães também",pt,0,6
Wed Feb 07 00:31:11 +0000 2018,961034571994320898,"gente, tô num desespero genuíno procurando república com preço acessível em bauru

se alguém souber de algo, comunique-se comigo plis",pt,0,3
Tue Feb 06 01:32:46 +0000 2018,960687682631421953,eu a todo momento https://t.co/rq89fsKM1i,pt,0,0
Tue Feb 06 01:32:15 +0000 2018,960687552196960257,"@goghschild putz, boa sorte migs",pt,0,0
Mon Feb 05 23:50:18 +0000 2018,960661892585975808,"o lance agora é ligar a tv e ficar assistindo a novela pq tá pegando fogo

q",pt,0,0
Mon Feb 05 23:49:34 +0000 2018,960661711584989184,@sayu_mar real né,pt,0,0
Mon Feb 05 23:48:00 +0000 2018,960661317513248773,eu tbm estou apreensiva com o lance da faculdade pq passar é bom mas a gnt é pobre e emotiva,pt,0,0
Mon Feb 05 23:46:50 +0000 2018,960661023693922304,"@sayu_mar na vdd não tão difícil pq tem gente sem casa, swm comida whatever",pt,0,0
Mon Feb 05 23:46:18 +0000 2018,960660887035097089,"@sayu_mar miga, eu acho isso tão zzzz de ficar lendo essas coisas pq ninguém se importa e quem é pra se importar nem vai ler ahsuqbshsuhg vida difícil",pt,0,0
Mon Feb 05 23:44:54 +0000 2018,960660534944305152,boa noite,pt,0,0
Mon Feb 05 23:34:09 +0000 2018,960657829374947329,"@goghschild qual foi sua posição, miga?",pt,0,0
Mon Feb 05 23:33:41 +0000 2018,960657711171022848,RT @luscas: pfvor sai todo mundo da internet estou tendo uma crise existencial é preciso ficar só,pt,0,0
Mon Feb 05 23:32:52 +0000 2018,960657506224824320,"@sayu_mar espero ficar assim, que dia 20 chegue logo caso contrário eu ficarei desidratada",pt,0,0
Sun Feb 04 18:00:41 +0000 2018,960211521992261632,@regianehlima @_bluuz_ êêêêê,und,0,1
Sun Feb 04 17:58:12 +0000 2018,960210898093789184,"RT @facshawn: eu: nossa tô muito mal, me sentindo um lixo
alguém: ah, isso passa, fica tranquila
eu: https://t.co/fxzx9gbyvn",pt,0,0
Sun Feb 04 15:14:22 +0000 2018,960169666630115329,@nimbussx @sayu_mar mas fiquei quietissima,pt,0,0
Sun Feb 04 15:13:53 +0000 2018,960169546702381057,@nimbussx @sayu_mar EU VIIIII,pt,0,0
Sun Feb 04 15:13:36 +0000 2018,960169476007350272,RT @goghschild: fantasia de mulher hetero pra carnaval: unicornio sereia diabinho anjinho e so isso msm,pt,0,0
Sun Feb 04 02:18:37 +0000 2018,959974444180606976,@allanmelhor faculdade do que??,pt,0,1
Sat Feb 03 22:25:10 +0000 2018,959915694996549634,"@_Michellima_ e ai migaaa, como foi?",pt,0,1
Sat Feb 03 22:04:31 +0000 2018,959910498438443009,@sayu_mar já disse sobre as suas costas hoje??,pt,0,0
Sat Feb 03 22:04:13 +0000 2018,959910421221265408,@sayu_mar você tem uma cor linda,pt,0,0
Thu Feb 01 02:08:04 +0000 2018,958884626201825280,"RT @giecorrea: Deus me livre sair da casa dos meus pais e ser independente, mas quem me dera",pt,0,0
Thu Feb 01 02:04:59 +0000 2018,958883847361454081,@_bluuz_ essa é bem top https://t.co/li9sHtem2k,pt,0,2
Thu Feb 01 02:02:02 +0000 2018,958883106223808513,"@_bluuz_ eu lembro dessa foto como se fosse ontem, graças a nós, nós evoluímos né mesmo",pt,0,1
Wed Jan 31 15:09:48 +0000 2018,958718967841017858,"tem coisa estranha

A T E N T A",pt,0,0
Wed Jan 31 15:09:19 +0000 2018,958718847103717376,as vezes eu só quero acordar e fazer algo útil pra sociedade como ajudar quem precisa e acabar com a maldita desigualdade social mas ai lembro que sou nada e volto a chorar no meu cantinho,pt,0,3
Tue Jan 30 02:43:51 +0000 2018,958168855746097152,@nimbussx topssimo novamente,es,0,1
Tue Jan 30 02:38:03 +0000 2018,958167395008380928,@gabri_lla espera vc começar a ganhar dinheiro aaaaaaaaa,pt,0,1
Tue Jan 30 02:37:44 +0000 2018,958167315471847424,@gabri_lla pais sendo pais,pt,0,0
Mon Jan 29 01:19:54 +0000 2018,957785341926273024,"@aleolivra disgurpi, é um medo genuíno",pt,0,0
Mon Jan 29 01:18:42 +0000 2018,957785039663763458,@aleolivra yasmin moscoski tinha 17 anos e foi atingida ppr uma bala perdida na linha vermelha no rj,pt,0,1
Mon Jan 29 01:17:58 +0000 2018,957784853348569093,@aleolivra penso no rj e já me vem a minha manchete no jornal nacional,pt,0,1
Mon Jan 29 00:54:50 +0000 2018,957779031545516033,@sayu_mar @scarlethobi podemos fazer uma festinha com muita luz e vitas,pt,0,0
Sun Jan 28 23:22:56 +0000 2018,957755902622388224,quando digo que RJ é terra sem lei https://t.co/gqYjAdCGvo,pt,0,0
Sun Jan 28 23:20:35 +0000 2018,957755313431687170,@scarlethobi nunca nem vi,pt,0,0
Sun Jan 28 23:19:52 +0000 2018,957755131017285632,@sayu_mar vai ter rolê de aniversário?,pt,0,0
Sun Jan 28 23:18:06 +0000 2018,957754686475522049,a meta é pagar Spotify de universitário,pt,0,1
Sun Jan 28 23:16:53 +0000 2018,957754381620965379,@nimbussx eu mesma Guilherme,pt,0,0
Sun Jan 28 22:16:41 +0000 2018,957739232159772672,"@scarlethobi nada, assinei curso de Photoshop no udemy 💁",pt,0,0
Sun Jan 28 22:14:15 +0000 2018,957738619086794755,@scarlethobi merda,es,0,0
Sun Jan 28 18:02:28 +0000 2018,957675257544040455,"@sayu_mar @coopnewsradio vamos, seriaoooo

só precisamos arranjar um emprego pq né",pt,0,0
Sun Jan 28 14:37:44 +0000 2018,957623732440190977,@sayu_mar eu tbm não vejo a horaaaaaa,pt,0,0
Sun Jan 28 14:04:38 +0000 2018,957615403936698368,RT @bxrntodelrey: Eu nunca sei se queria estar transando ou morta,pt,0,0
Sun Jan 28 01:39:30 +0000 2018,957427885320613888,"@aleolivra tá me dando uma saudadeee, e eu tô tentando não querer cortar mais aaaaaa",pt,0,0
Sun Jan 28 01:38:46 +0000 2018,957427700158943232,@aleolivra nosso uniforme customizado super chic da feira de ciências 💁,pt,0,0
Sun Jan 28 01:37:07 +0000 2018,957427285082148864,"vocês se acham parecidos com os seus pais? só que tipo, uma versão melhorada? 

eu acho isso super legal mas daí lembro que meus filhos vão se achar uma versão melhorada de mim e isso me deixa triste.",pt,0,4
Sun Jan 28 01:34:13 +0000 2018,957426554216251393,"aaaaaa que sdd do melhor professor de história e sociologia ♥♥

e um pouco do cabelo comprido https://t.co/9xkkYhJUSx",pt,0,3
Sat Jan 27 02:47:55 +0000 2018,957082713080647680,"tem uma cidade no Goiás que se chama goianésia e eu q

nossa o que vc tem? 

tô com goianésia

desculpa",pt,0,3
Sat Jan 27 02:46:17 +0000 2018,957082302064025600,@sayu_mar fodansi,pt,0,0
Sat Jan 27 02:45:57 +0000 2018,957082218110779392,@sayu_mar eu estaria chorando então nem sei,pt,0,0
Sat Jan 27 02:42:26 +0000 2018,957081333708349441,@sayu_mar quem é joao sua louca,pt,0,0
Sat Jan 27 02:10:21 +0000 2018,957073260344217600,@nimbussx que emoção,pt,0,1
Sat Jan 27 01:27:53 +0000 2018,957062573802905600,"@sayu_mar ah, achei

técnica de informática feelings",pt,0,0
Sat Jan 27 01:26:10 +0000 2018,957062141860868096,@sayu_mar sou nova nessas terras de twitter e dei rt sem querer aaaa como apaga socorro,pt,0,0
Fri Jan 26 15:38:24 +0000 2018,956914222952312832,"@gabri_lla eu sei, mas vc estava falando que é ""só bacharel"" qie queria ser fessora tbm",pt,0,0
Fri Jan 26 13:58:02 +0000 2018,956888966271242240,"RT @_diminutivo: Me tornei aquilo que mais odiava:
a pessoa que só pensa/fala sobre enem, faculdade, vestibular, sisu...",pt,0,0
Fri Jan 26 13:17:45 +0000 2018,956878830819532800,"@1999_dclma desculpa, eu estava muito ocupada dormindo",pt,0,0
Fri Jan 26 13:16:16 +0000 2018,956878454942781442,@gabri_lla aaaaaaa que emoção ela quer ser fessora,pt,0,0
Thu Jan 25 20:35:07 +0000 2018,956626509627785217,"vocês pararam para pensar que esse tipo de personagem tem naves tecnológicas e anda com um machado?

é tipo um alienígena medieval https://t.co/NKNFiEjFY8",pt,0,1
Thu Jan 25 19:26:51 +0000 2018,956609329335062528,"@1999_dclma e não tem jornalismo perto

 tururu",pt,0,0
Thu Jan 25 19:21:52 +0000 2018,956608073887514625,@1999_dclma pq eu não quero ir pra minas gerais e minha nota do enem não tá favorável,pt,0,0
Thu Jan 25 19:20:13 +0000 2018,956607658185969666,@sayu_mar vcs fizeram eu acabar com o resto de imagem que eu tinha,pt,0,0
Thu Jan 25 19:19:27 +0000 2018,956607465596080131,@sayu_mar era pra ser 💁,pt,0,0
Thu Jan 25 19:19:04 +0000 2018,956607369068318720,@sayu_mar aaaaaaaaa nosso sonho né,pt,0,0
Thu Jan 25 10:04:34 +0000 2018,956467824297422848,@jaomarx o curso que eu quero não tem em sp aaa,pt,0,0
Thu Jan 25 01:45:37 +0000 2018,956342258512560128,o que fazer com namorado que jogar água em você enquanto você caga?,pt,0,2
Thu Jan 25 01:43:30 +0000 2018,956341726217728000,@scarlethobi que vunesp te ouça,pt,0,0
Thu Jan 25 00:40:00 +0000 2018,956325747756593152,quem falar mal do lula não vai conseguir vaga pelo sisu,pt,0,2
Thu Jan 25 00:38:47 +0000 2018,956325441442328582,@scarlethobi aaaaaa minha cunhada tá me ameaçando preciso fazer,pt,0,0
Thu Jan 25 00:20:18 +0000 2018,956320788566683648,"RT @brenervoso: vc ja parou pra pensar q short curto é um pleonasmo bilingue??

eu nao, pois so penso em vc

te amo",pt,0,0
Tue Jan 23 01:57:34 +0000 2018,955620493545091072,@aleolivra meu sonho de vida era largar as social media,pt,0,0
Tue Jan 23 01:56:50 +0000 2018,955620307339005952,@aleolivra me obrigaram dps de anos,pt,0,0
Tue Jan 23 01:54:51 +0000 2018,955619806769745921,"RT @manginigabriela: 2018 e vocês de pipipipopopo por causa de faculdade particular vs. faculdade federal gente, no final de tudo vai todo…",pt,0,0
Mon Jan 22 03:30:14 +0000 2018,955281426349424640,@Leo_Stocco me leva pra sua casa só pra eu ter aula com a sua mãe nunca te pedi nada,pt,0,1
Mon Jan 22 02:23:03 +0000 2018,955264517134540801,"@1999_dclma MASOQ, XIBIU É ATÉ NOME DE BALA BROW",pt,0,1
Mon Jan 22 01:22:19 +0000 2018,955249231303991302,"ganhei uma calça, ela não fechou e ainda ficou com capô de fusca meu xibiu 
aaaaaaaaa
primeira vez pra tudo",pt,0,1
